,question,answer
35,"문예창작학과 교수님과 인터뷰를 진행하겠습니다.
                Q:문예창작학과 교수님 안녕하세요.
                A:네 안녕하세요. 문예창작학과 교수입니다.
                Q:질문이 있습니다. 학과의 앞으로의 전망은 어떻다고 생각하시나요?
                A:","문예창작학과라고 하는 명칭에서도 느껴지지만 글로벌 시대에 굉장히 필요하고 가능성이 무한한 학과라고 생각합니다. 융합하고 늘 창조해야 되는 과제가 글로벌 시대에 사는 우리에게 있습니다. 문예창작학과에서는 문학작품을 통해서 인간의 감정을 소통하고 공유하는 것들을 배우기 때문에 인종, 문화, 시대, 사회가 달라도 이를 쉽게 융합시킬 수 있습니다. 이를 바탕으로 콘텐츠를 창출해 내는 일을 배웁니다. 다양한 직업 세계에서 표현 그리고 창조하는 일이 굉장히 중요하다고 생각하기 때문에 문예창작학과의 가능성은 무한하다고 생각합니다."
36,"문예창작학과 교수님과 인터뷰를 진행하겠습니다.
                Q:문예창작학과 교수님 안녕하세요.
                A:네 안녕하세요. 문예창작학과 교수입니다.
                Q:질문이 있습니다. 지금은 없지만 앞으로 새로 생기게 될 직업은 어떤 것이 있다고 생각하시나요?
                A:","예전에는 문예창작학과 출신 작가들은 시인, 소설가, 희곡 작가들이 되었어요. 그런데 요즘에는 그 분야가 다채롭고 아주 세분화 되고 있는 것 같아요. 예를 들자면 스토리텔러, 게임 스토리 작가, 이벤트 기획사가 있어요. 또는 핸드폰을 만들어도 어떤 이공계적인 기술을 누군가에게 표현하고 어필할 때도 세분화 되어서 그 역량을 필요로 하는 직업이 생겨 나더라고요. 그래서 최근 새롭게 생겨난 직업들, 웹툰 작가, 스토리작가 등이 있는데 그 명칭은 정확히 잘 모르겠지만 엄청나게 많은 다양한 일들이 직업 세계에서 창작, 표현을 하고 인간과 소통을 해야 되는 분야가 필요합니다. 문예창작학과를 졸업한 학생들이 그 분야에서 역량을 발휘할 수 있다고 생각합니다."
37,"문예창작학과 교수님과 인터뷰를 진행하겠습니다.
                Q:문예창작학과 교수님 안녕하세요.
                A:네 안녕하세요. 문예창작학과 교수입니다.
                Q:질문이 있습니다. 이 학과를 전공하는 학생이 진학 전에 미리 공부해야 될 것이 있다면 어떤 것이 있나요?
                A:","앞서도 제가 말씀을 드렸지만 문학에 대한 이해가 한쪽으로 치우쳐서는 안 된다고 생각해요. 예를 들면 편식하는 독서는 썩 좋지 않거든요. 다양한 분야에 대해서 관심을 갖고 독서와 감상, 이해를 폭넓게 하는 토론이나 생각을 공유하는 훈련을 했으면 좋겠어요. 조금 구체적으로 말씀을 드리자면 고전 작품을 입시에 정답을 쓰는 것처럼 요약적으로 기억하고 있는 친구들이 많은데 고전을 다시 한 번 읽었으면 좋겠어요. ‘고전을 제대로 읽는다’가 첫 번째이고 두 번째 ‘다양한 독서가 필요하다.’ 세 번째로는 사회, 문화, 시대 특히 대중의 흐름을 읽고 공감하려는 노력이 필요하다고 생각해요. 네 번째 신문이나 방송 등을 보고 생각하고 표현하는 것들을 흐름에 맞게 자신의 감각을 키울 필요가 있습니다. 무슨 사물이나 상황을 볼 때 시각을 좀 다르게 하거나 엉뚱한 상상을 하는 습관이 대단히 큰 밑거름이 될 것이라고 생각합니다."
38,"문예창작학과 교수님과 인터뷰를 진행하겠습니다.
                Q:문예창작학과 교수님 안녕하세요.
                A:네 안녕하세요. 문예창작학과 교수입니다.
                Q:질문이 있습니다. 이 학과를 지망하는 중고생들에게 마지막으로 한 말씀해 주신다면요?
                A:","성적에 맞추어서 또는 ‘작가는 멋있다’는 막연한 생각을 가지고 지원을 했다가는 굉장히 어려울 수 있다고 생각해요. 이보다 글을 쓴다는 것, 문학을 바탕으로 뭔가를 창작해 낸다고 하는 과정과 문학계에 진출한 사람들의 고생스러운 노고 같은 것들에 대한 탐색을 먼저 할 필요가 봐요. 그래서 자기 주도적으로 자기 자신에 대해서 먼저 탐색을 해야 된다. 즉, 나는 무엇에 관심을 갖고 있고, 내가 즐겁고 가치 있는 일이 도대체 무엇인지 생각해 보고, 그것이 바로 창작하는 것, 엉뚱한 상상을 통해서 뭔가 표현하는 일이다, 그리고 내 마음을, 다른 친구의 마음을 이해하려고 하는 것이다라고 생각한다면 저는 문예창작학과가 적절한 학과라고 생각을 해요. 두 번째로는 가치 있고 즐거운 일을 찾아서 목표를 구체적으로 세워야 된다, 세 번째로는 문예창작학과에 대해서 구체적인 탐색이 필요하다, 네 번째로는 문예창작학을 공부하는 과정은 철학적인 사고가 굉장히 필요해요. 또한 창작이 예술 분야이기 때문에 금방 눈에 띄게 좋아지거나 돈의 가치로 환산되는 상품이 나오지 않거든요. 그만큼 시간과 노력이 필요합니다. 한 마디로 돈과 명예 같은 사회적인 기준과 잣대에 의해서 판단하고 전공을 선택하면 안 되겠다. 오히려 그렇게 됐을 때는 미로에 빠져서 헤매기 마련입니다. 나를 설레게 했던 문학작품, 영화, 어떤 격언이나 명언, 내가 글을 쓸 때 시를 쓸 때 일기를 쓸 때 연애 편지를 쓸 때 굉장히 뜨거워져서 나를 기쁘게 하고 설레었다고 한다면 문예창작학과를 선택하면 좋을 것 같습니다."
39,"문예창작학과 교수님과 인터뷰를 진행하겠습니다.
                Q:문예창작학과 교수님 안녕하세요.
                A:네 안녕하세요. 문예창작학과 교수입니다.
                Q:질문이 있습니다. 감사합니다.
                A:",
40,"스토리텔링학과 교수님과 인터뷰를 진행하겠습니다.
                Q:스토리텔링학과 교수님 안녕하세요.
                A:네 안녕하세요. 스토리텔링학과 교수입니다.
                Q:질문이 있습니다. 교수님께서 이 학과(전공)를 선택하시게 된 동기는 무엇이었습니까?
                A:",어릴 때부터 책 읽는 것을 좋아했어요. 책 읽는 것을 좋아하다 보니까 자연스럽게 쓰는 것에도 관심이 생겼고 제가 쓴 글이 다른 누군가를 감동시킬 수 있다는 것에서 큰 매력을 느꼈습니다.
41,"스토리텔링학과 교수님과 인터뷰를 진행하겠습니다.
                Q:스토리텔링학과 교수님 안녕하세요.
                A:네 안녕하세요. 스토리텔링학과 교수입니다.
                Q:질문이 있습니다. 어떤 분야에 관심을 갖고 있는 사람들이 이 학과에 입학을 하면 좋은가요?
                A:","이야기에 관심 있는 모든 학생들을 환영합니다. 구체적으로 예를 들자면 방송, 영화, 게임, 애니메이션 등 영상매체를 포함해서 만화, 출판, 광고도 포함이 되고 공연이나 축제 등에 관심이 있어도 좋겠습니다. 최근에는 지역자치단체들을 중심으로 스토리텔링이 이루어지는 경우가 많아서 지역문화에 관심이 있는 학생들도 오면 좋을 것 같습니다."
42,"스토리텔링학과 교수님과 인터뷰를 진행하겠습니다.
                Q:스토리텔링학과 교수님 안녕하세요.
                A:네 안녕하세요. 스토리텔링학과 교수입니다.
                Q:질문이 있습니다. 이 학과에서 입학하면 가장 중요한 공부는 어떤 내용인가요?
                A:",스토리텔링 학과에서는 당연히 이야기를 만들어 내는 능력이 가장 중요하죠. 따라서 우리 과에서는 스스로 자료를 모아서 이야기를 구성하고 글로 써 낸 다음에 그것을 발표하는 수업이 굉장히 많습니다.
43,"스토리텔링학과 교수님과 인터뷰를 진행하겠습니다.
                Q:스토리텔링학과 교수님 안녕하세요.
                A:네 안녕하세요. 스토리텔링학과 교수입니다.
                Q:질문이 있습니다. 이 학과에서 공부를 잘하려면 중고등학교 때 특히 어떤 교과목을 공부하면 좋을까요?
                A:","특히 어떤 과목이랄 것이 없이 모든 과목이 다 도움이 되거든요. 스토리텔링도 점점 전문화 되기 때문에 자기 분야가 필요해요. 그래도 굳이 한 가지를 꼽자면 국어를 꼽겠습니다. 국어는 기본적인 읽기와 쓰기 능력, 또 독해 능력을 길러주기 때문에 국어를 잘 하는 것이 도움이 될 것 같아요."
44,"스토리텔링학과 교수님과 인터뷰를 진행하겠습니다.
                Q:스토리텔링학과 교수님 안녕하세요.
                A:네 안녕하세요. 스토리텔링학과 교수입니다.
                Q:질문이 있습니다. 이 학과의 장점을 말씀해 주세요.
                A:","저보다 우리 과 학생들이 말하는 장점을 소개하고 싶은데 우리 과 학생들은 우리 과 수업이 자유로워서 좋다고들 말하거든요. 많은 수업이 글쓰기, 발표, 토론 등으로 진행이 됩니다. 우리 과 공부는 정답을 맞추는 공부가 아니고 상상력을 발휘하는 것이 더 중요한 그런 공부입니다."
45,"스토리텔링학과 교수님과 인터뷰를 진행하겠습니다.
                Q:스토리텔링학과 교수님 안녕하세요.
                A:네 안녕하세요. 스토리텔링학과 교수입니다.
                Q:질문이 있습니다. 학과에서 공부를 하는 학생들이 겪는 어려움은 어떤 점이 있나요?
                A:",아까 자유로운 것이 우리 과의 장점이라고 했는데 이 자유롭다는 것이 가장 큰 장점이자 단점이기도 합니다. 자기 주관이 뚜렷하지 않은 학생들은 어떤 분야를 공부하면 좋을지 몰라서 고민하는 경우가 많고 또 스스로 재능이 없다고 생각해서 고민하는 학생들도 더러 보게 됩니다.
46,"스토리텔링학과 교수님과 인터뷰를 진행하겠습니다.
                Q:스토리텔링학과 교수님 안녕하세요.
                A:네 안녕하세요. 스토리텔링학과 교수입니다.
                Q:질문이 있습니다. 학과 졸업생들이 가장 많이 진출하는 직업분야는 어느 곳인가요?
                A:",지금 현재는 방송 작가로 활동하거나 게임 기획사에 취직했고 또 애니메이션 회사나 출판사에 취직한 학생들도 있습니다. 스토리텔링 회사도 점점 많아지고 있는데 이런 회사들은 아직 영세한 곳이 많아서 그런지 별로 인기가 없어요. 그러나 앞으로 이런 회사도 전망은 좋다고 봅니다.
